Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,best_instru,Condition_Id,correctCount,decision,earworm,errorCount,exampleCount,practice_cond,familiarity,fileArray,filePick,Frequenc,genre1,genre2,genre3,hour,imagery1,imagery2,imagery3,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,played_notplayed,,relative_pitch,response,retestCount,set1response,soundName,space_press1,space_press2,strategy,toneSequence,completed,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked,headphone_descript
2,block_4,1,2B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645566164680;1645566174008;1645566191936;1645566209525;1645566229446---values=;9326;27254;44843;64764""","""times=1645566164680;1645566274052;1645566287351;1645566295062;1645566318327---values=;25993;39292;47003;70268""",,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,10,practice_strategy,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"I was not sure to click space once or every time I notice meaningful change, so I clicked space few times. I tried to feel the rhythm, I mean just a melody whose successive tones fit together - if suddenly there was a change that I would normally classify as a fake, it was a sign for me that I was dealing with a significant (meaningful) change.",,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,9,practice_task,1,2,,,,2,NA,,NA,NA,NA,8B_practice,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645565849186;1645565858478;1645565866466;1645565882515---values=16131;25423;33411;49460""","""times=1645565920388;1645565936393;1645565952596---values=17921;33926;50129""",,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,8,imported_HP Evaluation,1,1,,,,1,NA,,NA,0,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,1,5,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp4.1.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,2,1,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp1.1.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,3,6,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp2.1.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,4,4,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp3.3.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,5,2,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp5.3.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,6,3,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp2.3.flac,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,2,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T22:32:26.000Z,377770,group_4,422449,session_4,1,2022-02-22T21:34:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,8,imported_HP Evaluation,1,1,,,,1,NA,,NA,4,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,1,3,,,,1,NA,,NA,1,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp5.1.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,2,6,,,,1,NA,,NA,1,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp4.1.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,3,5,,,,1,NA,,NA,1,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp3.1.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,4,1,,,,1,NA,,NA,2,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp6.2.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,5,2,,,,1,NA,,NA,3,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp1.1.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,6,4,,,,1,NA,,NA,4,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp2.1.flac,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,5,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:41:19.000Z,377769,group_1,422448,session_1,1,2022-02-22T21:31:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T21:34:03.000Z,377766,group_3,422445,session_3,1,2022-02-22T21:30:12.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,8,imported_HP Evaluation,1,1,,,,1,NA,,NA,3,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,1,3,,,,1,NA,,NA,1,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp4.3.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,2,5,,,,1,NA,,NA,2,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp1.1.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,3,4,,,,1,NA,,NA,3,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp4.1.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,4,2,,,,1,NA,,NA,3,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp3.2.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,5,6,,,,1,NA,,NA,3,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp5.2.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,6,1,,,,1,NA,,NA,3,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp2.3.flac,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,2,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:27:48.000Z,377753,group_1,422424,session_1,1,2022-02-22T20:09:53.000Z,NA,NA,NA,not measured,NA,TRUE,NA
3,post_survey,1,post_survey,1,1,,,,1,NA,,4,NA,NA,,3,,,,pop,classic,rock,,5,6,5,,,15-30 min,,,NA,NA,no,,,,NA,NA,,,,,,yes,2022-02-22T21:12:09.000Z,377747,group_4,422418,session_4,1,2022-02-22T20:03:29.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,23,100%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,I tried to imagine when one melody is complete,,yes,2022-02-22T21:12:09.000Z,377747,group_4,422418,session_4,1,2022-02-22T20:03:29.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,21,1B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645563994378;1645563999455;1645564005394;1645564013322;1645564025047;1645564046389;1645564054489;1645564065750;1645564074632---values=;5071;11010;18938;30663;52005;60105;71366;80248""","""times=1645563994378;1645564086982;1645564097145;1645564105445;1645564110525;1645564118626;1645564125876;1645564131480;1645564139422;1645564150688;1645564160518---values=;7732;17895;26195;31275;39376;46626;52230;60172;71438;81268""",,,yes,2022-02-22T21:12:09.000Z,377747,group_4,422418,session_4,1,2022-02-22T20:03:29.000Z,NA,NA,NA,not measured,NA,TRUE,NA
