exp_subject_id,Task_Name,Trial_Nr,participant_spacePress2,practice_catseg_scramble,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3
483528.0,Memory_2,27.0,,,,,,,,,8B,,,,,
483528.0,Memory_2,28.0,,,,,,,,,2B,,,,,
483528.0,Memory_2,29.0,,,,,,,,,1B,,,,,
483528.0,Memory_2,30.0,,,,,,,,,8B,,,,,
483528.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
483528.0,Practice_Categorization,1.0,,1B,,,,,,,,,,,,
483528.0,CategorizationSeg_3,1.0,,,,1B,,,,,,,,,,
483528.0,CategorizationSeg_3,2.0,,,,2B,,,,,,,,,,
483528.0,CategorizationSeg_3,3.0,,,,8B,,,,,,,,,,
483528.0,CategorizationSeg_3,4.0,,,,2B,,,,,,,,,,
483528.0,CategorizationSeg_3,5.0,,,,intact,,,,,,,,,,
483528.0,CategorizationSeg_3,6.0,,,,8B,,,,,,,,,,
483528.0,CategorizationSeg_3,7.0,,,,intact,,,,,,,,,,
483528.0,CategorizationSeg_3,8.0,,,,1B,,,,,,,,,,
483528.0,Ready?,1.0,,,,,,,,,,,,,,
483514.0,Consent,1.0,,,,,,,,,,,,,,
483514.0,InstructionsMemCat,1.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
483514.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
483514.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
483514.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
483514.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
483514.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
483514.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
483514.0,Practice_Memory,1.0,,,,,,,,,,,,,,
483514.0,Practice_Memory,2.0,,,,,,,,,,,,,,
483514.0,Practice_Memory,3.0,,,,,,,,,,,,,,
483514.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
483514.0,Ready?,1.0,,,,,,,,,,,,,,
483514.0,Memory_2,1.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,2.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,3.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,4.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,5.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,6.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,7.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,8.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,9.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,10.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,11.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,12.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,13.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,14.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,15.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,16.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,17.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,18.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,19.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,20.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,21.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,22.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,23.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,24.0,,,,,,,,,1B,,,,,
483514.0,Memory_2,25.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,26.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,27.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,28.0,,,,,,,,,2B,,,,,
483514.0,Memory_2,29.0,,,,,,,,,8B,,,,,
483514.0,Memory_2,30.0,,,,,,,,,2B,,,,,
483514.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
483514.0,Practice_Categorization,1.0,,8B,,,,,,,,,,,,
483514.0,Post-Survey,1.0,,,,,,,,,,,,,,
483514.0,Ready?,1.0,,,,,,,,,,,,,,
483514.0,CategorizationSeg_3,1.0,,,,1B,,,,,,,,,,
483514.0,CategorizationSeg_3,2.0,,,,2B,,,,,,,,,,
483514.0,CategorizationSeg_3,3.0,,,,2B,,,,,,,,,,
483514.0,CategorizationSeg_3,4.0,,,,1B,,,,,,,,,,
483514.0,CategorizationSeg_3,5.0,,,,intact,,,,,,,,,,
483514.0,CategorizationSeg_3,6.0,,,,intact,,,,,,,,,,
483514.0,CategorizationSeg_3,7.0,,,,8B,,,,,,,,,,
483514.0,CategorizationSeg_3,8.0,,,,8B,,,,,,,,,,
388196.0,Post-Survey,1.0,,,,,,,,,,,,,,
388196.0,CategorizationSeg_3,1.0,,,,1B,,,,,,,,,,
388196.0,CategorizationSeg_3,2.0,,,,2B,,,,,,,,,,
388196.0,CategorizationSeg_3,3.0,,,,2B,,,,,,,,,,
388196.0,CategorizationSeg_3,4.0,,,,1B,,,,,,,,,,
388196.0,CategorizationSeg_3,5.0,,,,intact,,,,,,,,,,
388196.0,CategorizationSeg_3,6.0,,,,8B,,,,,,,,,,
388196.0,CategorizationSeg_3,7.0,,,,intact,,,,,,,,,,
388196.0,CategorizationSeg_3,8.0,,,,8B,,,,,,,,,,
388196.0,Ready?,1.0,,,,,,,,,,,,,,
388196.0,Practice_Categorization,1.0,,2B,,,,,,,,,,,,
388196.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
388196.0,Prediction_2,1.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,2.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,3.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,5.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,6.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,7.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,8.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,9.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,10.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,11.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,12.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,13.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,14.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,15.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,16.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,17.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,18.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,19.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,21.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,22.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,24.0,,,,,,,,,,,,,1B,
388196.0,Prediction_2,25.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,26.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,27.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,28.0,,,,,,,,,,,,,2B,
388196.0,Prediction_2,29.0,,,,,,,,,,,,,8B,
388196.0,Prediction_2,30.0,,,,,,,,,,,,,2B,
388196.0,Ready?,1.0,,,,,,,,,,,,,,
388196.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
388196.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
388196.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
388196.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
388196.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
388196.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
388196.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
388196.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
388196.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
388196.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
388196.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
388196.0,Consent,1.0,,,,,,,,,,,,,,
388169.0,Post-Survey,1.0,,,,,,,,,,,,,,
388169.0,OpenEndedSeg_4,1.0,"""times=1647272375629---values=""",,,,intact,,,,,,,,,
388169.0,OpenEndedSeg_4,2.0,,,,,intact,,,,,,,,,
388169.0,OpenEndedSeg_4,3.0,"""times=1647272704876;1647272705427;1647272705570;1647272705758;1647272706036---values=1349;1900;2043;2231;2509""",,,,1B,,,,,,,,,
388169.0,OpenEndedSeg_4,4.0,"""times=1647272771219---values=""",,,,8B,,,,,,,,,
388169.0,OpenEndedSeg_4,5.0,"""times=1647273011634;1647273012066;1647273012237;1647273012386---values=39223;39655;39826;39975""",,,,8B,,,,,,,,,
388169.0,OpenEndedSeg_4,6.0,"""times=1647273039472;1647273110161---values=;4016""",,,,2B,,,,,,,,,
388169.0,OpenEndedSeg_4,7.0,"""times=1647273173253---values=""",,,,2B,,,,,,,,,
388169.0,OpenEndedSeg_4,8.0,"""times=1647273375824;1647273378163;1647273379181;1647273379999;1647273381075;1647273382055;1647273382967---values=1878;4217;5235;6053;7129;8109;9021""",,,,1B,,,,,,,,,
388169.0,Ready?,1.0,,,,,,,,,,,,,,
388169.0,Practice_OpenEnded,1.0,"""times=1647272314734---values=28558""",,,,,,,,,,,,,
388169.0,Instructions_Open,1.0,,,,,,,,,,,,,,
388169.0,Prediction_1,1.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,2.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,3.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,4.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,5.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,6.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,7.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,8.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,9.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,10.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,11.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,12.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,13.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,14.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,15.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,16.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,17.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,18.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,19.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,20.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,21.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,22.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,23.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,24.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,25.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,26.0,,,,,,,,,,,,1B,,
388169.0,Prediction_1,27.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,28.0,,,,,,,,,,,,2B,,
388169.0,Prediction_1,29.0,,,,,,,,,,,,8B,,
388169.0,Prediction_1,30.0,,,,,,,,,,,,8B,,
388169.0,Ready?,1.0,,,,,,,,,,,,,,
388169.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
388169.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
388169.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
388169.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
388169.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
388169.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
388169.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
388169.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
388169.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
388169.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
388169.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
388169.0,Consent,1.0,,,,,,,,,,,,,,
481855.0,Consent,1.0,,,,,,,,,,,,,,
481855.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
481855.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
481855.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
481855.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
481855.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
481855.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
481855.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
481855.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
481855.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
481855.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
481855.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
481855.0,Ready?,1.0,,,,,,,,,,,,,,
481855.0,Prediction_1,1.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,2.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,3.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,4.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,5.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,6.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,7.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,8.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,9.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,10.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,11.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,12.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,13.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,14.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,15.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,16.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,17.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,18.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,19.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,20.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,21.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,22.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,23.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,24.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,25.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,26.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,27.0,,,,,,,,,,,,2B,,
481855.0,Prediction_1,28.0,,,,,,,,,,,,8B,,
481855.0,Prediction_1,29.0,,,,,,,,,,,,1B,,
481855.0,Prediction_1,30.0,,,,,,,,,,,,2B,,
481855.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
481855.0,Practice_Categorization,1.0,,2B,,,,,,,,,,,,
481855.0,CategorizationSeg_4,1.0,,,,,,intact,,,,,,,,
481855.0,CategorizationSeg_4,2.0,,,,,,1B,,,,,,,,
481855.0,CategorizationSeg_4,3.0,,,,,,1B,,,,,,,,
481855.0,CategorizationSeg_4,4.0,,,,,,8B,,,,,,,,
481855.0,CategorizationSeg_4,5.0,,,,,,2B,,,,,,,,
481855.0,CategorizationSeg_4,6.0,,,,,,8B,,,,,,,,
481855.0,CategorizationSeg_4,7.0,,,,,,intact,,,,,,,,
481855.0,CategorizationSeg_4,8.0,,,,,,2B,,,,,,,,
481855.0,Ready?,1.0,,,,,,,,,,,,,,
481855.0,Post-Survey,1.0,,,,,,,,,,,,,,
385673.0,Post-Survey,1.0,,,,,,,,,,,,,,
385673.0,OpenEndedSeg_4,1.0,"""times=1646781897679;1646781969036;1646781970209---values=;8296;9469""",,,,8B,,,,,,,,,
385673.0,OpenEndedSeg_4,2.0,"""times=1646782024345;1646782112154---values=;24771""",,,,1B,,,,,,,,,
385673.0,OpenEndedSeg_4,3.0,"""times=1646782150881;1646782221596;1646782276285---values=;3720;58409""",,,,intact,,,,,,,,,
385673.0,OpenEndedSeg_4,4.0,"""times=1646782285356;1646782390207---values=;41989""",,,,intact,,,,,,,,,
385673.0,OpenEndedSeg_4,5.0,"""times=1646782411564;1646782500270---values=;22235""",,,,2B,,,,,,,,,
385673.0,OpenEndedSeg_4,6.0,"""times=1646782544991;1646782646964;1646782661933---values=;35436;50404""",,,,1B,,,,,,,,,
385673.0,OpenEndedSeg_4,7.0,"""times=1646782678554;1646782763592;1646782805556---values=;18647;60611""",,,,2B,,,,,,,,,
385673.0,OpenEndedSeg_4,8.0,"""times=1646782811818;1646782881390---values=;2602""",,,,8B,,,,,,,,,
385673.0,Ready?,1.0,,,,,,,,,,,,,,
385673.0,Practice_OpenEnded,1.0,"""times=1646781837257;1646781841534---values=25291;29568""",,,,,,,,,,,,,
385673.0,Instructions_Open,1.0,,,,,,,,,,,,,,
385673.0,Memory_1,1.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,2.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,3.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,4.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,5.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,6.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,7.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,8.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,9.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,10.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,11.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,12.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,13.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,14.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,15.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,16.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,17.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,18.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,19.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,20.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,21.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,22.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,23.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,24.0,,,,,,,,1B,,,,,,
385673.0,Memory_1,25.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,26.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,27.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,28.0,,,,,,,,2B,,,,,,
385673.0,Memory_1,29.0,,,,,,,,8B,,,,,,
385673.0,Memory_1,30.0,,,,,,,,2B,,,,,,
385673.0,Ready?,1.0,,,,,,,,,,,,,,
385673.0,Practice_Memory,1.0,,,,,,,,,,,,,,
385673.0,Practice_Memory,2.0,,,,,,,,,,,,,,
385673.0,Practice_Memory,3.0,,,,,,,,,,,,,,
385673.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
385673.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
385673.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
385673.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
385673.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
385673.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
385673.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
385673.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
385673.0,Consent,1.0,,,,,,,,,,,,,,
342264.0,Post-Survey,1.0,,,,,,,,,,,,,,
342264.0,OpenEndedSeg_2,1.0,"""times=1640397047134;1640397133923;1640397163490---values=;19734;49301""",,,,,,8B,,,,,,,
342264.0,OpenEndedSeg_2,2.0,"""times=1640397181628;1640397259249;1640397274977;1640397283898;1640397294787---values=;18483;34211;43132;54021""",,,,,,2B,,,,,,,
342264.0,OpenEndedSeg_2,3.0,"""times=1640397300174;1640397367008;1640397369857;1640397372759;1640397376719;1640397392136;1640397401612---values=;7849;10698;13600;17560;32977;42453""",,,,,,2B,,,,,,,
342264.0,OpenEndedSeg_2,4.0,"""times=1640397418466;1640397503649---values=;22517""",,,,,,intact,,,,,,,
342264.0,OpenEndedSeg_2,5.0,"""times=1640397544163;1640397628828;1640397656534---values=;23506;51212""",,,,,,1B,,,,,,,
342264.0,OpenEndedSeg_2,6.0,"""times=1640397666703;1640397742920;1640397755371;1640397766899;1640397772428---values=;16728;29179;40707;46236""",,,,,,8B,,,,,,,
342264.0,OpenEndedSeg_2,7.0,"""times=1640397786000;1640397854754;1640397871761---values=;18039;35047""",,,,,,intact,,,,,,,
342264.0,OpenEndedSeg_2,8.0,"""times=1640397887742;1640397959460;1640397982785;1640397993843---values=;10782;34107;45165""",,,,,,1B,,,,,,,
342264.0,Ready?,1.0,,,,,,,,,,,,,,
342264.0,Practice_OpenEnded,1.0,"""times=1640396986503---values=24792""",,,,,,,,,,,,,
342264.0,Instructions_Open,1.0,,,,,,,,,,,,,,
342264.0,Prediction_3,1.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,2.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,3.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,4.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,5.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,6.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,7.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,8.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,9.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,10.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,11.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,12.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,13.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,14.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,15.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,16.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,17.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,18.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,19.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,20.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,21.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,22.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,23.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,24.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,25.0,,,,,,,,,,,,,,8B
342264.0,Prediction_3,26.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,27.0,,,,,,,,,,,,,,1B
342264.0,Prediction_3,28.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,29.0,,,,,,,,,,,,,,2B
342264.0,Prediction_3,30.0,,,,,,,,,,,,,,1B
342264.0,Ready?,1.0,,,,,,,,,,,,,,
342264.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
342264.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
342264.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
342264.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
342264.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
342264.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
342264.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
342264.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
342264.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
342264.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
342264.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
342264.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
